SampleId,Taxonomist,Study,Site,SampleDate,Year,JulianDay,Name,Basin,KywId,KywName,EcoregionNumber,Ecoregion,Province,EnvirodatId,Description,Device,SampleNumber,SampleStatus,Latitude,Longitude,GPSDatum,Altitude,StreamOrder,DistanceFromSource,DrainageArea,SubSample,TotalSample,Ameletidae,Ametropodidae,Aturidae,Baetidae,Baetiscidae,Brachycentridae,Capniidae,Ceratopogonidae,Chironomidae,Chloroperlidae,Edwardsiidae,Elmidae,Empididae,Enchytraeidae,Ephemerellidae,Ephemeridae,Feltriidae,Glossosomatidae,Heptageniidae,Hydrophilidae,Hydropsychidae,Hydroptilidae,Hydrozetidae,Hydryphantidae,Hygrobatidae,Lebertiidae,Lepidostomatidae,Leptoceridae,Leptohyphidae,Leptophlebiidae,Limnephilidae,Lumbriculidae,Naididae,Nemouridae,Oreoleptidae,Peltoperlidae,Perlidae,Perlodidae,Phryganeidae,Pionidae,Planorbidae,Poduridae,Polycentropodidae,Psychodidae,Sialidae,Simuliidae,Sperchontidae,Taeniopterygidae,Tipulidae,Torrenticolidae,Valvatidae,
19048,Heather McDermott,CABIN Training Module,ES11133,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,@Elk Falls Provincial Park; u/s of confluence with Campbell River; access from campsite #2,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
18331,Heather McDermott,CABIN Training Module,EW03271,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla highway, access via Kingsvale Bridge approximately 50m upstream.",Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
18332,Heather McDermott,CABIN Training Module,EW03272,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,Access via Bulgur Rd. before reserve; downstream of the town of Hope.,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
18333,Heather McDermott,CABIN Training Module,EW03273,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,Located at Elk Falls Provincial Park; upstream of confluence with Campbell River; access from campsite #2.,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
19038,Heather McDermott,CABIN Training Module,GH03161,30/09/2008 12:00:00 AM,2008,274,COLDWATER RIVER,COLDWATER RIVER,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,north of coquihalla hwy; access via kingsvale bridge 50m u/s,Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
19040,Heather McDermott,CABIN Training Module,GH03162,29/09/2008 12:00:00 AM,2008,273,FRASER RIVER,FRASER RIVER,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,access via bulgur rd before reserve; d/s of the town of hope,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
19041,Heather McDermott,CABIN Training Module,GH03163,28/09/2008 12:00:00 AM,2008,272,QUINSAM RIVER,QUINSAM RIVER,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,@elk falls provincial park; u/s of confluence with campbell river; access from campsite #2,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
19069,Heather McDermott,CABIN Training Module,GL05231,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,North of Coquinhalla hwy; access via kings vale bridge ~ 50m u/s,Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,100,100,,,,17,,10,,,73,12,,,,,67,,,,31,,49,,,,,,11,,,10,,,14,,,,,6,,,,,,2,,,,,4,,,
19073,Heather McDermott,CABIN Training Module,GL05232,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,Access via Bulgur Rd before reserve; d/s of the town of hope,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,100,100,6,,,4,,,,,71,,,,4,,106,,,7,74,,1,,,,,,9,,4,1,,,27,,,,,,,,,,1,,,,,,,,,
19084,Heather McDermott,CABIN Training Module,GL05233,28/09/2008 12:00:00 AM,2008,272,Quninsam River,Quninsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,@ elk falls provinicial park; u/s of confluence with Campbell River; access from campsite #2,Kick Net,1,Test,50.0365306,-125.2948889,nad83,16,3,,,100,100,,,3,8,,,,,122,,,,11,,,,,14,18,,19,1,,1,,9,,,,,,,94,1,,,,,,1,,,,,,12,27,,4,3,,
18757,Heather McDermott,CABIN Training Module,HK09283,30/09/2008 12:00:00 AM,2008,274,Quinsam river,Quinsam river,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,"At Elk Falls Provincial Park;  site is upstream of confluence with Campbell River, access from campsite #2; did not kick all the way across - too deep and fast on Right Bank",Kick Net,1,Test,50.0365306,-125.2948889,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
18830,Heather McDermott,CABIN Training Module,HK09292,29/09/2008 12:00:00 AM,2008,273,Fraser river,Fraser river,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"access via Bulgur Rd before reserve, downstream of the town of Hope;  invert sample in straight run;  time of water chemistry sampling was 10:00",Kick Net,1,Test,49.3388889,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
18832,Heather McDermott,CABIN Training Module,HK09301,30/09/2008 12:00:00 AM,2008,274,coldwater river,coldwater river,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla Hwy, access via Kingsvale bridge ~ 50 m upstream; kick sample was in riffle; ",Kick Net,1,Test,49.9050111,-120.9155000,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
18610,Heather McDermott,CABIN Training Module,HM02271,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla HWY; access via Kingsvale bridge approx.50m U/S;",Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,17,100,,,,99.9,,58.68,,,428.58,70.56,,,,,394.02,,,,182.16,,288.18,,,,,,64.62,,,58.68,,,82.26,,,,,35.28,,,,,,11.7,,,,,23.4,,,
18611,Heather McDermott,CABIN Training Module,HM02272,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,access via Bulgar Road before the reserve; downstream of the town of Hope,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.01,,,8.63,,,,,154.09,,,,8.63,,230.43,,,15.2,160.86,,2.12,,,,,,19.52,,8.63,2.12,,,58.61,,,,,,,,,,2.12,,,,,,,,,
18616,Heather McDermott,CABIN Training Module,HM02273,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,At Elk Falls Provincial Park; upstream of the confluence with the Campbell River; access from campsite #2,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,74.82,199.23,,,,,3045,,,,274.92,,,,,349.74,449.79,,474.15,24.36,,24.36,,224.46,,,,,,,2349,24.36,,,,,,24.36,,,,,,299.28,674.25,,99.18,73.95,,
17472,Heather McDermott,CABIN Training Module,JB09271,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquilla HWY, access via Kingsvale, bridge approximately 50m u/s.",Kick Net,1,Test,49.9050000,-120.9055556,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
17476,Heather McDermott,CABIN Training Module,JB09272,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"access via Bulgur Rd, before reserve, d/s of the town of ;Hope. ",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
17477,Heather McDermott,CABIN Training Module,JB09273,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,"At Elk Falls Provincial Park, u/s of confluence with Campbell River, access at campsite number 2.",Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
19086,Heather McDermott,CABIN Training Module,JB12071,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,Site is located North of the Coquihalla Hwy; access via kingsvale bridge approx. 50m u/s,Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,17,100,,,,100,,,,,429.42,70.59,,,,,394.11,,,,182.36,,,,,,,,,,,58.82,,,82.35,,,,35.29,,,,,,,,,,,,,,,
19087,Heather McDermott,CABIN Training Module,JB12072,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"access via Bulgur Rd before reserve; d/s of the town of Hope;",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.7,,,,,154.34,,,,8.7,,230.43,,,15.22,160.87,,2.17,,,,,,19.57,,8.7,2.17,,,58.7,,,,,,,,,,,,,,,,,,,
19088,Heather McDermott,CABIN Training Module,JB12073,28/09/2008 12:00:00 AM,2008,272,Qiunsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,@Elk Falls Provincial Park; u/s of confluence with Campbell River; access from campsite #2,Kick Net,1,Test,50.0365306,-125.2948889,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
18891,Heather McDermott,CABIN Training Module,JB12251,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,North of Coquihalla Highway; access via Kingvale Bridge ~ 50 m u/s,Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,17,100,,,,99.9,,58.68,,,428.58,70.56,,,,,394.02,,,,182.16,,288.18,,,,,,64.62,,,58.68,,,82.26,,,,,35.28,,,,,,11.7,,,,,23.4,,,
18893,Heather McDermott,CABIN Training Module,JB12252,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,Access via Bulgur Road before reserve; d/s of the town of Hope,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
18899,Heather McDermott,CABIN Training Module,JB12253,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,At Elk Falls Provincial Park; u/s of confluence with Campbell River; access from campsite #2.,Kick Net,1,Test,50.0366667,-125.2950000,nad83,5,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
18753,Heather McDermott,CABIN Training Module,JC051401,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,,Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
18777,Heather McDermott,CABIN Training Module,JC051402,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,Access via Bulgur Rd before Reserve; d/s of the town of Hope,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
18780,Heather McDermott,CABIN Training Module,JC051403,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,@ Elk falls Provincial Park; u/s of confluence with Campbell River; access from campsite #2,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,74.97,199.96,,,,,3049.79,,,,274.97,,,,,349.99,449.99,,474.98,24.99,,24.99,,224.99,,,,,,,2349.91,24.99,,,,,,24.99,,,,,,299.96,674.98,,99.96,74.97,,
17463,Heather McDermott,CABIN Training Module,JD03231,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla HWY, access via Kingsvale, bridge ~ 50 m upstream",Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
17465,Heather McDermott,CABIN Training Module,JD03232,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"Access via Bulgar Rd, before reserve, downstream of the town of Hope",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
17466,Heather McDermott,CABIN Training Module,JD03233,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,"At Elk Falls Provincial Park; Upstream of confluence with Campbell River, access at campsite #2",Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
18828,Heather McDermott,CABIN Training Module,JD10191,30/09/2008 12:00:00 AM,2008,274,Coldwater,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,North of Coquihalla Hwy; access via Kingsvale Bridge; about 50 metres upstream,Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
18829,Heather McDermott,CABIN Training Module,JD10192,29/09/2008 12:00:00 AM,2008,273,Fraser,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,access via Bulgar Rd before reserve; downstream of the town of Hope,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.7,,,,,154.34,,,,8.7,,230.43,,,15.22,160.87,,2.17,,,,,,19.57,,8.7,2.17,,,58.7,,,,,,,,,,2.17,,,,,,,,,
18894,Heather McDermott,CABIN Training Module,JD10193,28/09/2008 12:00:00 AM,2008,272,Quinsam,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,At Elk Falls Provincial Park; upstream of confluence with Campbell River; access from campsite #2,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,74.82,199.23,,,,,3045,,,,274.92,,,,,349.74,449.79,,474.15,24.36,,24.36,,224.46,,,,,,,2349,24.36,,,,,,24.36,,,,,,299.28,674.25,,99.18,73.95,,
18803,Heather McDermott,CABIN Training Module,JJ03271,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,North of Coquihalla Hwy.  Access via Kingsvale Bridge about 50 m upstream.,Kick Net,1,Test,49.9051111,-120.9155000,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
18805,Heather McDermott,CABIN Training Module,JJ03272,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,Access via Bulgur Road before reserve and downstream of the town of Hope.,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
18806,Heather McDermott,CABIN Training Module,JJ03273,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,At Elk Falls Provincial Park upstream of confluence with Campbell River. Access from Campsite #2.,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
17488,Heather McDermott,CABIN Training Module,JJ06301,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"Coldwater River located north of the Coquihalla Highway, accessed via Kingsvale, bridge approximately 50m u/s.  Test Site.",Kick Net,1,Test,49.9050000,-120.9155556,nad83,2719,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,35.29,,,,,,,,11.76,,,,,23.52,,,
17490,Heather McDermott,CABIN Training Module,JJ06302,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"Fraser River near Hope, accessed via Bulgur Road just before reserve, downstream from the town of Hope.  Test Site.  ",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
17491,Heather McDermott,CABIN Training Module,JJ06303,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,"Quinsam River at Elk Falls Provincial Park, upstream of confluence with Campbell River, access at Campsite #2.  ",Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
17569,Heather McDermott,CABIN Training Module,JL02061,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla Hwy, access via KIngsvale, bridge ~50m u/s",Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
17575,Heather McDermott,CABIN Training Module,JL02062,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"Access via Bulgur Road before reserve, d/s of the town of Hope",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
17578,Heather McDermott,CABIN Training Module,JL02063,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,"At Elk Falls Provincial Park; u/s of confluence w/ Campbell River, access @ capsite 32",Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
18922,Heather McDermott,CABIN Training Module,JL09091,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,"North of Coquihalla Hwy, with acces via Kingsvale Bridge. Sample taken 50 m upstream. Surrounding land: forest,  pasture, agriculture  with main land use pasture. Sample taken from the stream section borded by the forest, with the pasture downstream.",Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
18977,Heather McDermott,CABIN Training Module,JL09092,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"Access to Fraser River via Bulgur Rd; Wide river (350m wide)downstream of the town of Hope. Acces by car to a parking lot and a boat launch. Kick area upstream to these developement along the littoral only. Surrounding land: forest and pasture protected by a fence to limit access to water for animals. Good ripean zone.;Water murky/silty, hard to see footing",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
18996,Heather McDermott,CABIN Training Module,JL09093,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River ,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,"Elk Falls Provincial Park; upstream with Campbell River; surrounding land; forest, residential and recreational (park)with logging and mining activities in the area. Kick area upstream to the Hwy bridge. Good riparian upstream.",Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
18923,Heather McDermott,CABIN Training Module,JM04621,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,North of the Coquihalla Highway; access via Kingsvale bridge approx. 50 m u/s.,Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
18927,Heather McDermott,CABIN Training Module,JM04622,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,Access the Fraser River via Bulgur Road before the reserve; downstream of the town of Hope.,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
